2025/06/02,10:14:26,3,human,251263,いえいえ、もうアイスは結構です,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:07:50,0,Gemini,23484,あーあ、関節外しちゃった！ダンスは苦手なんだよね。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:54,0,GUMI-AE,278954,あー、やっぱり僕が食べられるんですねー。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:01,1,WiT(FC,L5),66133,今から王取れる保険を下さい,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:06,1,Llama,289322,おっさんの乳首に塗っていく,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:10,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:20,2,human,444512,蚊を殺さずに捕まえた,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:25,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:08:25,0,WiT(L5),314857,パパが他の女の人と一緒で喋る！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:26,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:08:26,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:08:27,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:08:27,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:08:30,0,Llama,304989,猫の背中に乗って、猫から子供を降ろす,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:37,0,Llama,192597,ハグをした勢いで2人が合体する,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:43,2,human,427589,え？誰かがムチでピシッとした？気のせいじゃないですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:51,0,Gemini,123683,愛の巣食む葉っぱの上、アダムとイブは虫だった。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:57,0,WiT(FC,L5),258079,なんだか分からないけど、空っぽだとちょっと口が固い。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:02,0,NJM,694029,俺達の戦いはこれからだ！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:06,0,WiT(FC,L5),60211,お嬢さん、私の谷へ,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:10,1,WiT(L5),568046,目と目が合ってしまった瞬間,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:12,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:19,3,NJM,255273,猫の手を借りようと思ったがよく見たら違った,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:25,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:09:27,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:09:27,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:09:28,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:09:28,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:10:12,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:10:26,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:10:27,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:10:28,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:10:28,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:10:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:11:13,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:11:27,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:11:28,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:11:28,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:11:29,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:11:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:12:14,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:12:27,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:12:28,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:12:29,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:12:29,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:12:30,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:13:14,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:13:28,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:13:29,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:13:30,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:13:30,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:13:31,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:14:15,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:14:28,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:14:30,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:14:30,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:14:31,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:14:31,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:15:15,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:15:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:15:30,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:15:31,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:15:31,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:15:32,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:16:16,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:16:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:16:31,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:16:31,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:16:32,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:16:33,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:17:17,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:17:30,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:17:31,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:17:32,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:17:33,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:17:34,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:18:17,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:18:30,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:18:32,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:18:33,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:18:34,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:18:34,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:19:18,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:19:31,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:19:33,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:19:33,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:19:34,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:19:35,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:20:18,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:20:32,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:20:33,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:20:34,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:20:35,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:20:36,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:21:19,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:22:20,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:23:20,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:04,2,Gemini,327093,「ねえねえ、聞いてよ！実は…」と秘密を打ち明けそうなクアッカワラビー。
,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:12,0,WiT(L5),335182,この絵を買ってから暇なので、ここでのくで,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:18,0,Llama,116688,岩を積み上げたベッドで寝ている,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:25,0,NJM,261084,この時彼は知り塩は生きてた,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:29,0,human,230630,頭の中の仕掛けを調べてください,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:36,0,GUMI-AE,421203,この中に一人妹がいる,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:44,1,NJM,775375,お前の席ねぇからぁぁぁぁぁぁ!!!,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:49,0,GUMI-AE,375565,俺の事好き？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:51:57,0,Llama,350305,スーツが裏返しになっている,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:52:04,0,human,626705,この世界はあたちのものだーー！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:52:09,0,WiT(FC,L5),783688,古い顔をとってきた,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:53:15,2,WiT(L5),244084,この顔が一番エサ貰える。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:53:20,3,human,637097,ここの角度をもとめなさい,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:53:26,0,GUMI-AE,553492,お前は、俺が一番かわいいって言われた,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,12:53:34,3,WiT(FC,L5),598638,あ、大丈夫ですっ。足しびれてん。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,14:59:42,2,NJM,779438,おーっと、あの時のポーズ！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/03,00:55:13,1,WiT(L5),85943,昨日までシャンプーだったわ,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/03,07:05:33,0,NJM,461544,このスイカ、スイカが食べ頃じゃない,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:05:41,1,Gemini,278545,必死にゲーム中？いや、実は通信講座で単位取得中！️️
,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:05:49,0,Llama,216093,ハゲが禿げる,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:05:55,0,WiT(FC,L5),208968,ご主人がまた変な仮面をかぶった,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:06:01,2,WiT(L5),126826,お迎えに来た天使が強すぎて、まだ帰らない。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:06:10,1,NJM,692864,このポーズをした人間が、自分の姿を鏡で見ても、自分にしか見えない。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:06:20,1,human,136710,こ、声が・・・おくれ遅れて・・・聞こえるよ,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:06:27,0,Gemini,419627,探偵少年コナンの推理に、受付のおばさんもビックリ！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:06:43,0,GUMI-AE,549612,あ！お前ら！！！俺に逆らっていっちゃダメだって！！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/03,07:06:54,3,WiT(FC,L5),760615,お前の母さんでべそベソ！！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
